Index	Title	Content
27	Biogenetic Law	Commonly summarized as “ontogeny recapitulates phylogeny” (on-TA-jeh-nee re-cah-PIT-you-lates fill-AH-jeh-nee), biogenetic law posits that the embryonic stages in the development of an individual (its ontogeny) repeat the evolutionary history of its ancestors (its phylogeny). A corollary of the biogenetic law is the idea that new evolutionary features are typically added at the end of development, with formerly adult, or “terminal” stages gradually being compressed into progressively earlier stages (or sometimes being eliminated outright).
28	Blue Angels	Strap yourself in for a high-altitude, history-making adventure -- you’re about to experience the thrill, precision, and aerial artistry of the Navy’s Blue Angels. This video opens the cockpit on this legendary squadron as they take off on their first European tour in 20 years. You’ll soar above Russia, where MIG fighters intercept and escort the BLUE ANGELS -- the first U.S. Military flight demo team ever to appear in the former enemy’s skies. You’ll discover the team’s illustrious story through archival footage and interviews with pilots and crews. And you’ll co-pilot an F-18 Hornet through its awesome stunts.
29	Bose 3-2-1 GS System	Congratulations on your discerning purchase of the new Bose 3-2-1 GS System. We’ve made this award-winning 3-2-1 DVD home entertainment system even smaller and better, with an enhanced surround sound experience from just two incredibly small speakers. With Bose patented speaker technology and our latest signal processing, your new speakers will deliver the benefits of a surround sound without running wires to the back of your room…
30	Bowflex	"Welcome to BowFlex, the recognized leading manufacturer of exercise equipment since 1989. Everyday, millions of people use our equipment to enrich their health and lifestyle…and we’re glad you’re one of them.

Now, to help you lose weight, shape and tone your body, improve your cardiovascular health, increase your metabolism, and to help you look and feel your best, we're pleased to introduce you to the ‘BowFlex Criss-Cross Personal Gym’ DVD.

This interactive DVD makes everything from assembly, maintenance, and usage a snap! It allows you to tailor your workouts to match your goals. It walks you through the assembly process step-by-step! It even contains software that you can download onto your own computer to keep detailed logs of your workouts!

Ready? Great. Choose a chapter and join millions of other happy and fit people."
31	C++ Developing an Application	"Developing an Application

The application you'll create (called Myapp) is a subset of the VIEWEX sample application provided with the MFC samples.  Myapp lets you open new child windows, each displaying an initial message, in a Multiple Document Interface (MDI) application. When you choose Change Text from the Text menu in Myapp, a dialog box opens and allows you to change the text of the message in the currently active child window.

Myapp starts as a default application created by AppWizard. You'll add eight lines of code to this starter application to print a message when each new document window (MDI child window) is opened.  Then, you'll create a dialog box for editing the message and add a menu command for opening the dialog box."
32	Cabinet Construction	"Whether you're building a dresser, a kitchen cabinet or bathroom vanity; basic cabinet construction is the same. A cabinet consists of a case with two sides, bottom and top, and a back and front. 

The front may contain drawers, doors or shelves; or a combination of all three. The simplest case construction is a box made of plywood. The case can be painted or stained and varnished. Solid wood can be used as a more decorative material for the small facer pieces. If a side is to be concealed against a wall, that side can be made out of a more economical plywood. However, all exposed sides should be cut from a good hardwood or smooth softwood surfaced plywood.

You can construct a customized kitchen cabinet to fit any space or you can make them smaller units and join them in the same fashion. Shown are the typical dimensions of a kitchen cabinet base with applied facers. The upper cabinet is built in a very similar fashion. Shown is the typical construction of an upper kitchen cabinet with applied facers. 

The first step is to cut out pieces to size. Cut a one quarter inch by one quarter inch rabbet in the inside back edge of each side piece for the cabinet back. Then, assemble the basic box with glue and screws or nails. Cut the side facers and apply glue to the case edge. Align the facer flush with the case edge and then fasten in place with finishing nails. Set the nail head slightly below the wood surface with a punch. Then, measure the upper facer to fit precisely between the two side facers."
33	Calculus	The processes which Calculus illuminates are distributed over an enormous range in the physical sciences, from the motions of the stars to the behavior of nuclear particles; in biological sciences, from basic growth to communication problems; and in the social sciences, from population studies to the theoretical basis for scientific decision making. Calculus can be applied to any problems involving extreme amounts, such as the most, the fastest, the least, or the slowest, which may be described as values for which a certain rate of change is zero.
34	Caulking Material	For caulking material to be effective, it must bead across the gap between the materials and remain flexible as the changing temperature causes the materials to move. Improper or inadequate caulking can cause several problems. For one, there’s poor control of heat. That is, heat infiltrates in the summer and escapes in the winter, causing higher utility bills. Uncomfortable drafts may occur. Water may seep into the house and cause paint failure, mildew, and rotting. And in severe cases, even structural damage can be caused. In addition, exposed cracks make an attractive nesting area for insects.
35	Central Limit Theorem	"If samples of a population with size n are drawn, and the values of x-bar are calculated for each sample group, and the distribution of x-bar is found, the distribution’s shape is found to approach a normal distribution for sufficiently large n.  This theorem allows one to use the assumption of a normal distribution when dealing with x-bar. “Sufficiently large” depends on the population’s distribution and what range of x-bar is being considered; for practical purposes, the easiest approach may be to take a number
 of samples of a desired size and see if their means are normally distributed. If not, the sample size should be increased."
36	Checking Account (dialogue)	"Banker:	  Good morning, how can I help you today?

Customer: 	I’d like to open a checking account.

Banker:	 Great! I can help you with that. Please sit down, my   name is John.

Customer: 	Hi, thanks, I’m Brian.

Banker: 	Okay Brian, great.  Is this going to be a personal checking account?

Customer:  	Yes, thanks.

Banker:  	Do you have any identification?

Customer: 	Well, I forgot my license, but I do have my Visa card, will that do?"
37	Company Website Greeting	"Meet Bob. Like 95% of car shoppers, he uses his computer, smartphone and tablet to shop for his next car.A few years ago, you could have reached Bob through traditional means such as Direct mail, TV or radio, and newspaper ads.Today, that simply isn't enough.
According to Google - consumers visit 18 websites on average - before stepping into a dealership."
38	Composites	Composites are a pre-designed combination of fibrous reinforcements held together by a polymer matrix. Reinforcements can be aramid, carbon, or glass fibers, and the matrix either a thermoset or a thermoplastic resin. Product forms include unidirectional tape, woven fabrics, or continuous filaments which can be layered or wrapped in various orientations. When heat treated and pressure consolidated, they form laminates or structures that are stronger than steel and lighter than aluminum. Chief among the advantages of polymer matrix composites is their light weight coupled with high stiffness and strength along the direction of the reinforcement. This combination is basis of their usefulness in a wide variety of structural applications.
39	Conair Hair Cutting Kit	"In the next few minutes, you're going to see some hairstyles your entire family will love. Hairstyles that are easy to create. Just follow the simple techniques on this video and you'll soon be cutting hair like a pro.

Before we begin, let's review what's included in your haircutting kit: In addition to the powerful, professional-style clipper, there are four special blade attachments, professional scissors, a standard barber comb, and a bottle of clipper oil to keep the blades in good condition."
40	Conair Hair Cutting Kit	"In the next few minutes, you're going to see some hairstyles your entire family will love. Hairstyles that are easy to create. Just follow the simple techniques on this video and you'll soon be cutting hair like a pro.

Before we begin, let's review what's included in your haircutting kit: In addition to the powerful, professional-style clipper, there are four special blade attachments, professional scissors, a standard barber comb, and a bottle of clipper oil to keep the blades in good condition."
41	Confidence with Women	"Remember our conversation about money from the last chapter? Let me refresh your memory: it’s a commonly held belief that women are attracted to men with money. The reason women seem to fall for wealthy men is that humans work on what is called a “slippery slope mentality,” which means that our thought processes typically follow an “If this, then that” pattern. When a woman sees a man with money, she might automatically think “Hm…this could be the man for me. I can have whatever I want. I will be treated well.” But subconsciously, there’s a lot more going on than the simple
“I can get free stuff” thought process. After all, there are lots of guys out there who would treat her well – a bum could be the most loving and attentive boyfriend she’s ever had! – but she’s probably not going to be attracted to them because there are other factors at play in these situations.

Women understand that having money is indicative of other desirable qualities that make a man valuable, including confidence. Think back to what we went over earlier: if you have money, you probably had to work for it. If you earned that much money working, you probably hold a powerful position in which many people depend on you. Women typically find the idea that a man being capable of performing under extreme amounts of pressure to be highly attractive.

Women also like men in leadership positions because it signifies that people follow them, trust them, and place value in their opinions and ideas. A man like that is able to make other people feel valuable simply because they are
with them. Confidence, essentially, is the possession of the ability to increase the value of others around you. That’s why guys who don’t have money but do demonstrate this quality are still able to attract beautiful, self-assured women."
42	Cooking For Kids	Cooking is a great thing to start teaching kids at an early age. I grew up in a family full of great cooks and chefs. Watching them prepare wonderful meals or just a good sandwich was always fun to me and developed my love for cooking.
43	Creativity	Creativity is not the same as hard work or effort, it requires genuine inspiration. It is the product of a mind thoroughly intrigued by a question a situation or a possibility, therefore creativity does not come in exchange for money or rewards but when we focus our attention on something because we want to. 
44	Credit Pursuit	"Another way to improve your credit is to go to two or three banks and obtain a certificate of deposit in each. Find out the minimum amount of installment loan that each bank will take. Then, use at least that amount for the CD. If the minimum amount is $1,000 dollars, then that is the amount of the CD.

About two weeks later, return to those banks and ask to borrow the same amount of money you already have on deposit. Offer to use the CD as collateral for the loan. Make sure that each loan is an installment loan of six months or longer. This is necessary to ensure that the loan goes onto your credit report. Bankers are very comfortable in making these loans because the collateral is right there in their own bank. The interest will be minimal as well, since most are only 2-3% over the amount you will be earning with the CD.

Don't be shy about informing the banker that you are attempting to establish credit with their bank. Bankers will, after all, inquire as to the purpose for the loan. If done correctly and payments are made on time, it will be totally possible to eventually take out a mortgage with the bank in the future. Bankers will love the long term planning idea and it builds trust, which is hard to purchase in any situation. 

When you have obtained the loan, take the money and place it into an interest bearing account. You will use that money, plus the interest it earns, to help pay back the banks. You will then receive a payment book of coupons, or some alternative record keeping method for making those payments on the loan. You'll then make one payment every Friday for the next month. It will help with credibility and trust to perhaps make one or two payments personally with the loan officer themselves. After this first month, simply make the rest of the payments monthly until the secured loan is paid off. 

Now you have retired the loan faster than the payoff period and you also have three references for credit. On credit applications be sure to include the name or names of the loan officers you worked with, for you can be sure that credit grantors will be calling those persons for information about you and your credit worthiness. 

Once you have completed this technique, go back to those banks and apply for a $500 dollar line of unsecured credit with a 60 to 90 day loan. Then as before, pay ahead of schedule. You will then be able to go back every six months to those same banks and apply for larger and larger amounts and create an unsecured line of credit."
45	Crunch Fitness	Welcome to CRUNCH Fitness! Change your body in 10 minutes? It is possible. PICK YOUR SPOT PILATES targets your favorite body parts to train: the belly, butt and thighs, with three 10-minute workouts. We've made every minute count with classic Pilates mat exercises to tone, firm and re-shape your body. Gentle yet challenging, and easy-to-follow, Pilates focuses on precise breathing techniques to get in touch with your body's core so you can sculpt without bulk, creating sleek abs, leaner legs, and a bikini butt. Do one program at a time or all three in a row. The mini-workouts are completely self-contained including a warm-up, a fabulous workout, and cool-down all in 10 minutes! If you're time-crunched and need to squeeze in your workouts, this program is for you. You'll be surprised how many 10-minute spots you can find in your day! For all fitness levels. A mat or rug and bare feet are highly recommended. Please consult your physician before beginning this or any other exercise program.
46	Cut A Rug	It's a scientific fact (or should be, anyway) that surviving winter requires an extra dose of the warm and fuzzies. You can generate them with anything handmade, and recycling something in an unusual and useful way definitely provides your daily requirement. So cut up your old, torn, battered, stained t-shirts. We know you'll enjoy weaving yourself a soft and sweet, warm and fuzzy rag rug. It's a fun snowy afternoon project - deceptively easy and even a little addictive. Once you've made your loom, you'll find that one rug is never enough. First, cut the body of 7 or 8 medium and large t-shirts horizontally into 3-inch wide strips. Don't cut the side seams, as these strips are the loops you weave with. Next, stretch the t-shirt loops the long way across the frame to create the warp. Note how the stretched loops become two strings across the frame. Hook those loops on the nail posts. To create the Weft, we begin working on the shorter axis. Weave the end of a loop under one string, then over the next string, then under again all the way across the warp strings.
47	Develop Your Skills	"If you’re searching to find out how to develop exceptional people skills, then this is going to be the most exciting message you’ll ever hear. Would you like to discover how to put an end to feeling unsure of yourself with other people? How much easier would your life be if you already knew:

How to start a great conversation with anyone you meet…

The best way to deal with awkward people and take the sting out of rejection…

How to exude a confidence & inner strength that makes people eager to listen to you…

A sure-fire way top keep any conversation moving along without deadly silences•…

How to win the approval, admiration and deep appreciation of anyone you talk to…"
48	Dexpan® Non-Explosive Controlled Demolition Agent	"Dexpan® Non-Explosive Controlled Demolition Agent is a powder with amazing 18,000 PSI expansive strength when mixed with common water. Poured into the same holes where explosives are traditionally placed in, Dexpan® breaks reinforced concrete and rock safely, while providing SILENT cracking.
As an alternative to explosive blasting, traditional demolition tools and quarry mining equipment, Dexpan® works without the worries of noise, implosions, air blasts, ground vibration, flying rock or dust. 

Dexpan® does not require blasting permits, certifications, high secured storage, special shipping, maintenance and/or insurance. 

Dexpan® Non-Explosive Controlled Demolition Agent is safer, easier and more cost effective.

Dexpan® cracks according to drilling pattern, demolition contractors, drilling and blasting contractors can easily break reinforced concrete or rock into desired sizes and shapes so they may cut off exposed rebar, haul demolished chunks away with a crane or excavator without damaging the desired remaining parts. 

Dexpan® may also work for underwater demolition by using plastic tubing for rock, piers, or quarries."
49	Diesel Engine E-Learning	All Diesel engines draw air only past the intake valve into the cylinder. A high-pressure fuel injection system, injects fuel into the cylinder. The amount of fuel injected is varied to suit the load on the engine and to control engine speed. Intake air volume does not change.
50	Dinosaurs 2	They were awesome creatures, the great reptiles of eons and eras past. To modern eyes, they appear magnificent ... grotesque ... and terrifying. And in fact, it seems inconceivable that their dominance of the planet could ever have ended. But end it did ... at the hands of an even mightier adversary: Change. It was, of course, nature that dealt the most severe blows. Over the yawning ages, the great beasts were beset in turn by drought ... by flood ... by fire ... and ultimately, by ice. Nimbler, more resourceful species were able to adapt to these catastrophically shifting conditions, and survived. But the colossal reptiles were simply too ponderous, too inflexible to adapt.
51	Disciplining Children - How-to Video:	If you’re going to get back in charge at your house as soon as this tape is over, exactly how are you going to do it? We’ll take you through it step by step… It works and it’s easier than you think. Now … let’s look a few examples of how to use these behavior tactics with three problems that often drive parents nuts: Cleaning rooms … eating … and going to bed.
52	Dish Net DVR	Congratulations! Welcome to the exciting world of Dish Network DVR. We have designed this ‘quick tips video’ to help you get the most out of your Dish Player DVR. And at the end of this video, you’ll be able to: pause live TV for up to 2 hours, skip commercials in recorded or paused programming, create your own instant replays by skipping back, fast forward to get to the good parts of your shows, reverse record live TV to watch scenes again, and record your favorite TV shows and movies.
53	Do-it-yourself Acupressure	Acupressure, the Eastern method of massaging certain trigger points on the face, can help minimize fine lines. It also strengthens facial muscles and increases circulation to impart a rosy glow. Cross your middle fingers over your index fingers, then touch each of the following five acupressure points with your index finger and hold gently for one minute. First, touch your hairline, in line with the inner corners of your eyes. Next, touch the bridge of your nose. Then, the outer corners of your eyes. Then, just under your nose. And, finally, touch the top of your jawline, just under the ears.
54	E-Learning	"DEMO TEXT E-LEARNING

AE1.5: Administrative assistant: Before beginning the subject that brings us here, the use of and cash handling procedures, it is important to stress what we do, and for who we do it for.

In short, we can say that our company is...

AE1.11: Administrative  Assistant: Your job plays a key role in the success of our company. Dealing with money involves a high level of responsibility and personal accountability in our point of sale operations. One mistake could both anger our customer and cause a monetary loss to the company. It is your responsibility to completely and rigorously safeguard the currency you have been given, taking into account always the large number of transactions you will make at the point of sale.

This said, our Cashiers are expected to be at all times:
1. Loyal to that company
2. Completely Honest
3. Disciplined
4. Cordial"
55	E-Learning Test Taking	"E-Learning Testing

This section measures the ability to recognize language that is appropriate for standard written English.  There are two types of questions in this section.

In the first type of question, there are incomplete sentences.  Beneath each sentence, there are four words or phrases.  You will choose the one word or phrase that best completes the sentence.  

Clicking on a choice darkens the oval.  After you click on Next and Confirm Answer, the next question will be presented. 

The second type of question has four underlined words or phrases.  You will choose the one underlined word or phrase that must be changed for the sentence to be correct.  

Clicking on an underlined word or phrase will darken it.  After you click on Next and Confirm Answer, the next question will be presented."
56	E-Learning Test Taking	"This section measures the ability to recognize language that is appropriate for standard written English. There are two types of questions in this section.

In the first type of question, there are incomplete sentences. Beneath each sentence, there are four words or phrases. You will choose the one word or phrase that best completes the sentence.

Clicking on a choice darkens the oval. After you click on Next and Confirm Answer, the next question will be presented.

The second type of question has four underlined words or phrases. You will choose the one underlined word or phrase that must be changed for the sentence to be correct.

Clicking on an underlined word or phrase will darken it. After you click on Next and Confirm Answer, the next question will be presented."
57	E-learning web-series for Business Builders	"Welcome to episode 8 -- Executing Your Idea. So, have you ever wondered how some people just get it all done? Well in this episode, we'll talk about the 4 steps that make it happen. When you're ready to begin, click ""episode 8"" on your screen. Ready?"
58	Early Childhood Brain Development	The first three years of life are a period of incredible growth in all areas of a baby's development. A newborn's brain is about 25 percent of its approximate adult weight. But by age 3, it has grown dramatically by producing billions of cells and hundreds of trillions of connections, or synapses, between these cells. In this section you will learn about the many ways parents and caregivers can help children get off to a good start and establish healthy patterns for life-long learning.
59	Easy Entertaining	"Entertaining at home doesn’t have to be stressful. In this series of lessons, we’ll teach you the secrets of a company clean home as well as the ins and outs of hosting parties, and many other helpful hints. One of the most important aspects of having a successful party is making your home presentable. This can be accomplished with just three simple steps:

Step number 1. Remove clutter from all public rooms.

Step number 2. Lock the doors to all private rooms.

And Step number 3: Concentrate on cleaning where it shows, especially the kitchen and bathroom."
60	Eclipse Elliptical Trainer	"One Smart Workout…One Smart Machine

With the Eclipse Elliptical Trainer and this short instructional video, you will lose weight... strengthen your heart and lungs...firm and sculpt your buns and thighs. All in just 20 minutes a day. Studies prove that ellipticals burn more calories than bikes, more calories than stair climbers. That's one smart workout. Just like professional models, Eclipse features a completely smooth, solid elliptical motion that's very low impact so it's easy on your body..."
61	Educational Book Series Promo	"Here is the instructions that came along with the audition:
 The client has requested an ""adult female who should be bright and playful"". Keep in mind, though, that the target audience for the video are the PARENTS & TEACHERS, not the kids themselves.

Generic American accent, please--not a region-specific one.

We're looking for a range of ages--BUT PLEASE NOTE that voices should not sound TOO junior or TOO senior. 

And here is the script:

Ever wonder what the inside of a submarine looks like?
 Or where a tree frog sleeps?
 Did you know the mars Rover is lined in gold
 And a whale shark can be 40 ft long

Introducing Scholastic Discover More
 An eye-popping, innovative new book series that brings you up close and personal
 with everything under the sun… and beyond the stars

From sharks to spaceships
 From tadpoles to tractors,
 Scholastic Discover More is an encyclopedia on overdrive
 With something for every explorer
 Presented in a way you have never seen before

Every book comes with its own Interactive Companion Digital Book.
 Just enter your unique code on the website to access cool videos, audio clips and
 visually stunning graphics…all so you can discover even more.

Let Scholastic Discover More be your guide to exploring your world and the universe

When you need to KNOW more…

DISCOVER MORE.

What’s YOUR passion?"
62	Educational Video (Learning Financial Terms)	"As a business owner, you know you need to look at your financial statements to understand the health of your business and how to plan for growth. But if you’ve ever felt confused trying to understand financial terms, you’re not alone. Here are 13 basic terms you’ll need to find your way around your financial statements.
Let’s start with revenue and expenses.
Revenue is what a business earns when it sells a product or service. When this restaurant’s customers pay by cash or card, or are sent an invoice for catering completed, that’s revenue, even if cash isn’t received right away.
An expense is when resources are used to generate revenue. Paying a supplier, employees, the rent and utilities are all common expenses. But again, this may not mean that cash is paid out. When the restaurant pays a vendor in cash, credit, or check, it’s an expense.
In managing your business, it’s important to recognize the difference between two kinds of expenses: Costs of Goods Sold, or Cost of Sales, and Operating Expenses"
63	Educator Effectiveness Training Module	In both rating years and non-rating years, the educator effectiveness process includes several steps. These steps help educators to set, refine and document their progress towards individualized goals for student and educator growth. They also help educators get tailored support from evaluators and peers to meet their goals. Although teachers and principals will be evaluated using different rubrics, the steps in the evaluation process are the same. We'll walk through these steps now.
